latitude,longitude,depth
-36.61316680,-72.35777282,45
-36.61316680,-72.35777282,40
-36.61316680,-72.35777282,40
-36.61316299,-72.35777282,40
-36.61316299,-72.35777282,40
-36.61316299,-72.35777282,32
-36.61316299,-72.35777282,32
-36.61316299,-72.35777282,32
-36.61316299,-72.35777282,32
-36.61316299,-72.35777282,32
-36.61316299,-72.35777282,36
-36.61316299,-72.35777282,36
-36.61316299,-72.35777282,36
-36.61316299,-72.35777282,28
-36.61316299,-72.35777282,28
-36.61316299,-72.35777282,28
