latitude,longitude,high,depth
-36.61336135,-72.35789489,2952,100
-36.61336135,-72.35789489,2924,100
-36.61336135,-72.35789489,2924,100
-36.61336135,-72.35789489,2924,100
-36.61336135,-72.35789489,2924,100
-36.61336135,-72.35789489,2908,100
-36.61336135,-72.35789489,2908,100
-36.61336135,-72.35789489,2908,100
-36.61335754,-72.35794067,2887,100
-36.61335754,-72.35794067,2887,100
-36.61335754,-72.35794067,2887,100
-36.61335754,-72.35794067,2887,100
-36.61335754,-72.35794067,2822,100
-36.61335754,-72.35794067,2822,100
-36.61335754,-72.35794067,2822,100
-36.61335754,-72.35794067,2822,100
-36.61335754,-72.35794067,2781,100
-36.61335754,-72.35794067,2781,100
-36.61335754,-72.35794067,2781,100
-36.61335754,-72.35794067,2739,100
-36.61335754,-72.35794067,2739,100
-36.61335754,-72.35794067,2739,100
-36.61335754,-72.35796356,2739,100
-36.61335754,-72.35796356,2700,100
-36.61335754,-72.35796356,2700,100
-36.61335754,-72.35796356,2700,100
-36.61335754,-72.35796356,2673,100
-36.61335754,-72.35796356,2673,100
-36.61335754,-72.35796356,2673,100
-36.61335754,-72.35796356,2673,100
-36.61335754,-72.35796356,2656,100
-36.61335754,-72.35796356,2656,100
-36.61335754,-72.35796356,2656,100
-36.61335754,-72.35796356,2656,100
-36.61335754,-72.35796356,2656,100
-36.61336135,-72.35797119,2656,100
-36.61336135,-72.35797119,2656,100
-36.61336135,-72.35797119,2611,100
-36.61336135,-72.35797119,2611,100
-36.61336135,-72.35797119,2611,100
-36.61336135,-72.35797119,2611,100
-36.61336135,-72.35797119,2613,100
-36.61336135,-72.35797119,2613,100
-36.61336135,-72.35797119,2613,100
-36.61336135,-72.35797119,2633,100
-36.61336135,-72.35797119,2633,100
-36.61336135,-72.35797119,2633,100
-36.61336135,-72.35797119,2633,100
-36.61336898,-72.35797882,2628,100
-36.61336898,-72.35797882,2628,100
-36.61336898,-72.35797882,2628,100
-36.61336898,-72.35797882,2604,100
-36.61336898,-72.35797882,2604,100
-36.61336898,-72.35797882,2604,100
-36.61336898,-72.35797882,2604,100
-36.61336898,-72.35797882,2607,100
-36.61336898,-72.35797882,2607,100
-36.61336898,-72.35797882,2607,100
-36.61336898,-72.35797882,2607,100
-36.61336898,-72.35797882,2597,100
-36.61336898,-72.35797882,2597,100
-36.61336898,-72.35797882,2597,100
-36.61338043,-72.35797882,2585,100
-36.61338043,-72.35797882,2585,100
-36.61338043,-72.35797882,2585,100
-36.61338043,-72.35797882,2585,100
-36.61338043,-72.35797882,2510,100
-36.61338043,-72.35797882,2510,100
-36.61338043,-72.35797882,2510,100
-36.61338043,-72.35797882,2578,100
-36.61338043,-72.35797882,2578,100
-36.61338043,-72.35797882,2578,100
-36.61338043,-72.35797882,2578,100
-36.61338043,-72.35797882,2640,100
-36.61338043,-72.35797882,2640,100
-36.61339187,-72.35797882,2640,100
-36.61339187,-72.35797882,2640,100
-36.61339187,-72.35797882,2715,100
-36.61339187,-72.35797882,2715,100
-36.61339187,-72.35797882,2715,100
-36.61339187,-72.35797882,2794,100
-36.61339187,-72.35797882,2794,100
-36.61339187,-72.35797882,2794,100
-36.61339187,-72.35797882,2794,100
-36.61339187,-72.35797882,2869,100
-36.61339187,-72.35797882,2869,100
-36.61339187,-72.35797882,2869,100
-36.61339187,-72.35797882,2927,100
-36.61339187,-72.35797882,2927,100
-36.61339950,-72.35797119,2927,100
-36.61339950,-72.35797119,2927,100
-36.61339950,-72.35797119,2994,100
-36.61339950,-72.35797119,2994,100
-36.61339950,-72.35797119,2994,100
-36.61339950,-72.35797119,2994,100
-36.61339950,-72.35797119,3070,100
-36.61339950,-72.35797119,3070,100
-36.61339950,-72.35797119,3070,100
-36.61339950,-72.35797119,3135,100
-36.61339950,-72.35797119,3135,100
-36.61339950,-72.35797119,3135,100
-36.61339950,-72.35797119,3135,100
-36.61341094,-72.35797882,3296,100
-36.61341094,-72.35797882,3296,100
-36.61341094,-72.35797882,3296,100
-36.61341094,-72.35797882,3296,100
-36.61341094,-72.35797882,3395,100
-36.61341094,-72.35797882,3395,100
-36.61341094,-72.35797882,3395,100
-36.61341094,-72.35797882,3395,100
-36.61341094,-72.35797882,3492,100
-36.61341094,-72.35797882,3492,100
-36.61341094,-72.35797882,3492,100
-36.61342239,-72.35798645,3591,100
-36.61342239,-72.35798645,3591,100
-36.61342239,-72.35798645,3591,100
-36.61342239,-72.35798645,3591,100
-36.61342239,-72.35798645,3671,100
-36.61342239,-72.35798645,3671,100
-36.61342239,-72.35798645,3671,100
-36.61342239,-72.35798645,3671,100
-36.61342239,-72.35798645,3743,100
-36.61342239,-72.35798645,3743,100
-36.61342239,-72.35798645,3743,100
-36.61342239,-72.35798645,3824,100
-36.61342239,-72.35798645,3824,100
-36.61343765,-72.35799407,3824,100
-36.61343765,-72.35799407,3824,100
-36.61343765,-72.35799407,3887,100
-36.61343765,-72.35799407,3887,100
-36.61343765,-72.35799407,3887,100
-36.61343765,-72.35799407,3887,100
-36.61343765,-72.35799407,3973,100
-36.61343765,-72.35799407,3973,100
-36.61343765,-72.35799407,3973,100
-36.61343765,-72.35799407,4049,100
-36.61343765,-72.35799407,4049,100
-36.61343765,-72.35799407,4049,100
-36.61343765,-72.35799407,4049,100
-36.61343765,-72.35799407,4115,100
-36.61344909,-72.35799407,4115,100
-36.61344909,-72.35799407,4115,100
-36.61344909,-72.35799407,4115,100
-36.61344909,-72.35799407,4190,100
-36.61344909,-72.35799407,4190,100
-36.61344909,-72.35799407,4190,100
-36.61344909,-72.35799407,4278,100
-36.61344909,-72.35799407,4278,100
-36.61344909,-72.35799407,4278,100
-36.61344909,-72.35799407,4278,100
-36.61344909,-72.35799407,4359,100
-36.61344909,-72.35799407,4359,100
-36.61344909,-72.35799407,4359,100
-36.61345672,-72.35799407,4359,100
-36.61345672,-72.35799407,4458,100
-36.61345672,-72.35799407,4458,100
-36.61345672,-72.35799407,4458,100
-36.61345672,-72.35799407,4550,100
-36.61345672,-72.35799407,4550,100
-36.61345672,-72.35799407,4550,100
-36.61345672,-72.35799407,4550,100
-36.61345672,-72.35799407,4704,100
-36.61345672,-72.35799407,4704,100
-36.61345672,-72.35799407,4704,100
-36.61345672,-72.35799407,4704,100
-36.61345672,-72.35799407,4819,100
-36.61345672,-72.35799407,4819,100
-36.61346435,-72.35798645,4819,100
-36.61346435,-72.35798645,4931,100
-36.61346435,-72.35798645,4931,100
-36.61346435,-72.35798645,4931,100
-36.61346435,-72.35798645,4931,100
-36.61346435,-72.35798645,5032,100
-36.61346435,-72.35798645,5032,100
-36.61346435,-72.35798645,5032,100
-36.61346435,-72.35798645,5032,100
-36.61346435,-72.35798645,5130,100
-36.61346435,-72.35798645,5130,100
-36.61346435,-72.35798645,5130,100
-36.61346435,-72.35798645,5218,100
-36.61346817,-72.35797119,5218,100
-36.61346817,-72.35797119,5218,100
-36.61346817,-72.35797119,5218,100
-36.61346817,-72.35797119,5302,100
-36.61346817,-72.35797119,5302,100
-36.61346817,-72.35797119,5302,100
-36.61346817,-72.35797119,5302,100
-36.61346817,-72.35797119,5378,100
-36.61346817,-72.35797119,5378,100
-36.61346817,-72.35797119,5378,100
-36.61346817,-72.35797119,5461,100
-36.61346817,-72.35797119,5461,100
-36.61346817,-72.35797119,5461,100
-36.61346817,-72.35797119,5461,100
-36.61347198,-72.35794830,5555,100
-36.61347198,-72.35794830,5555,100
-36.61347198,-72.35794830,5555,100
-36.61347198,-72.35794830,5555,100
-36.61347198,-72.35794830,5632,100
-36.61347198,-72.35794830,5632,100
-36.61347198,-72.35794830,5632,100
-36.61347198,-72.35794830,5720,100
-36.61347198,-72.35794830,5720,100
-36.61347198,-72.35794830,5720,100
-36.61347198,-72.35794830,5720,100
-36.61347198,-72.35794830,5783,100
-36.61347198,-72.35794830,5783,100
-36.61347579,-72.35794067,5783,100
-36.61347579,-72.35794067,5783,100
-36.61347579,-72.35794067,5848,100
-36.61347579,-72.35794067,5848,100
-36.61347579,-72.35794067,5848,100
-36.61347579,-72.35794067,5918,100
-36.61347579,-72.35794067,5918,100
-36.61347579,-72.35794067,5918,100
-36.61347579,-72.35794067,5918,100
-36.61347579,-72.35794067,6023,100
-36.61347579,-72.35794067,6023,100
-36.61347579,-72.35794067,6023,100
-36.61347579,-72.35794067,6023,100
-36.61347579,-72.35794067,6074,100
-36.61347579,-72.35794067,6074,100
-36.61347579,-72.35794067,6074,100
-36.61347579,-72.35794067,6074,100
-36.61347579,-72.35794067,6121,100
-36.61347579,-72.35794067,6121,100
-36.61347579,-72.35794067,6121,100
-36.61347579,-72.35794067,6140,100
-36.61347579,-72.35794067,6140,100
-36.61347579,-72.35794067,6140,100
-36.61349487,-72.35792541,6140,100
-36.61349487,-72.35792541,6164,100
-36.61349487,-72.35792541,6164,100
-36.61349487,-72.35792541,6164,100
-36.61349487,-72.35792541,6164,100
-36.61349487,-72.35792541,6187,100
-36.61349487,-72.35792541,6187,100
-36.61349487,-72.35792541,6187,100
-36.61349487,-72.35792541,6208,100
-36.61349487,-72.35792541,6208,100
-36.61349487,-72.35792541,6208,100
-36.61349487,-72.35792541,6208,100
-36.61349487,-72.35792541,6225,100
-36.61349487,-72.35792541,6225,100
-36.61349487,-72.35792541,6225,100
-36.61349487,-72.35792541,6225,100
-36.61349487,-72.35792541,6246,100
-36.61349487,-72.35792541,6246,100
-36.61349487,-72.35792541,6246,100
-36.61349487,-72.35792541,6267,100
-36.61349487,-72.35792541,6267,100
-36.61349487,-72.35792541,6267,100
-36.61349487,-72.35792541,6267,100
-36.61349487,-72.35792541,6286,100
-36.61349487,-72.35792541,6286,100
-36.61349487,-72.35792541,6286,100
-36.61349487,-72.35792541,6286,100
-36.61352157,-72.35791015,6307,100
-36.61352157,-72.35791015,6307,100
-36.61352157,-72.35791015,6307,100
-36.61352157,-72.35791015,6330,100
-36.61352157,-72.35791015,6330,100
-36.61352157,-72.35791015,6330,100
-36.61352157,-72.35791015,6330,100
-36.61352157,-72.35791015,6354,100
-36.61352157,-72.35791015,6354,100
-36.61352157,-72.35791015,6354,100
-36.61352157,-72.35791015,6354,100
-36.61352157,-72.35791015,6372,100
-36.61352157,-72.35791015,6372,100
-36.61352157,-72.35791015,6372,100
-36.61352157,-72.35791015,6383,100
-36.61352157,-72.35791015,6383,100
-36.61352157,-72.35791015,6383,100
-36.61352157,-72.35791015,6383,100
-36.61352157,-72.35791015,6393,100
-36.61352157,-72.35791015,6393,100
-36.61352157,-72.35791015,6393,100
-36.61352157,-72.35791015,6393,100
-36.61352157,-72.35791015,6403,100
-36.61352157,-72.35791015,6403,100
-36.61352157,-72.35791015,6403,100
-36.61352157,-72.35791015,6411,100
-36.61352157,-72.35791015,6411,100
-36.61353683,-72.35789489,6411,100
-36.61353683,-72.35789489,6411,100
-36.61353683,-72.35789489,6422,100
-36.61353683,-72.35789489,6422,100
-36.61353683,-72.35789489,6422,100
-36.61353683,-72.35789489,6422,100
-36.61353683,-72.35789489,6430,100
-36.61353683,-72.35789489,6430,100
-36.61353683,-72.35789489,6430,100
-36.61353683,-72.35789489,6441,100
-36.61353683,-72.35789489,6441,100
-36.61353683,-72.35789489,6441,100
-36.61353683,-72.35789489,6441,100
-36.61354064,-72.35787963,6449,100
-36.61354064,-72.35787963,6449,100
-36.61354064,-72.35787963,6449,100
-36.61354064,-72.35787963,6449,100
-36.61354064,-72.35787963,6464,100
-36.61354064,-72.35787963,6464,100
-36.61354064,-72.35787963,6464,100
-36.61354064,-72.35787963,6474,100
-36.61354064,-72.35787963,6474,100
-36.61354064,-72.35787963,6474,100
-36.61354064,-72.35787963,6474,100
-36.61354064,-72.35787963,6481,100
-36.61354064,-72.35787963,6481,100
-36.61354827,-72.35787200,6481,100
-36.61354827,-72.35787200,6481,100
-36.61354827,-72.35787200,6486,100
-36.61354827,-72.35787200,6486,100
-36.61354827,-72.35787200,6486,100
-36.61354827,-72.35787200,6493,100
-36.61354827,-72.35787200,6493,100
-36.61354827,-72.35787200,6493,100
-36.61354827,-72.35787200,6493,100
-36.61354827,-72.35787200,6482,100
-36.61354827,-72.35787200,6482,100
-36.61354827,-72.35787200,6482,100
-36.61354827,-72.35787200,6482,100
-36.61354827,-72.35787200,6478,100
-36.61354827,-72.35787200,6478,100
-36.61354827,-72.35787200,6478,100
-36.61354827,-72.35787200,6445,100
-36.61354827,-72.35787200,6445,100
-36.61354827,-72.35787200,6445,100
-36.61354827,-72.35787200,6445,100
-36.61354827,-72.35787200,6419,100
-36.61354827,-72.35787200,6372,100
-36.61354827,-72.35787200,6372,100
-36.61354827,-72.35787200,6372,100
-36.61354827,-72.35787200,6372,100
-36.61354827,-72.35787200,6327,100
-36.61356353,-72.35784912,6327,100
-36.61356353,-72.35784912,6327,100
-36.61356353,-72.35784912,6259,100
-36.61356353,-72.35784912,6259,100
-36.61356353,-72.35784912,6259,100
-36.61356353,-72.35784912,6259,100
-36.61356353,-72.35784912,6225,100
-36.61356353,-72.35784912,6225,100
-36.61356353,-72.35784912,6225,100
-36.61356353,-72.35784912,6225,100
-36.61356353,-72.35784912,6094,100
-36.61356353,-72.35784912,6094,100
-36.61356353,-72.35784912,6094,100
-36.61356353,-72.35784912,6013,100
-36.61356353,-72.35784912,6013,100
-36.61356353,-72.35784912,6013,100
-36.61356353,-72.35784912,6013,100
-36.61356353,-72.35784912,5919,100
-36.61356353,-72.35784912,5919,100
-36.61356353,-72.35784912,5919,100
-36.61356353,-72.35784912,5919,100
-36.61356353,-72.35784912,5815,100
-36.61356353,-72.35784912,5815,100
-36.61356353,-72.35784912,5815,100
-36.61356353,-72.35784912,5697,100
-36.61356353,-72.35784912,5697,100
-36.61356353,-72.35784912,5697,100
-36.61356353,-72.35784912,5697,100
-36.61356353,-72.35784912,5578,100
-36.61356353,-72.35784912,5578,100
-36.61356353,-72.35784912,5578,100
-36.61356353,-72.35784912,5578,100
-36.61356353,-72.35784912,5445,100
-36.61356353,-72.35784912,5445,100
-36.61356353,-72.35784912,5445,100
-36.61356353,-72.35784912,5335,100
-36.61356353,-72.35784912,5335,100
-36.61356353,-72.35784912,5335,100
-36.61360168,-72.35783386,5335,100
-36.61360168,-72.35783386,5200,100
-36.61360168,-72.35783386,5200,100
-36.61360168,-72.35783386,5200,100
-36.61360168,-72.35783386,5200,100
-36.61360168,-72.35783386,5062,100
-36.61360168,-72.35783386,5062,100
-36.61360168,-72.35783386,5062,100
-36.61360168,-72.35783386,4925,100
-36.61360168,-72.35783386,4925,100
-36.61360168,-72.35783386,4925,100
-36.61360168,-72.35783386,4925,100
-36.61360168,-72.35783386,4789,100
-36.61360168,-72.35783386,4789,100
-36.61360168,-72.35783386,4789,100
-36.61360168,-72.35783386,4789,100
-36.61360168,-72.35783386,4673,100
-36.61360168,-72.35783386,4673,100
-36.61360168,-72.35783386,4673,100
-36.61360168,-72.35783386,4522,100
-36.61360168,-72.35783386,4522,100
-36.61360168,-72.35783386,4522,100
-36.61360168,-72.35783386,4522,100
-36.61360168,-72.35783386,4389,100
-36.61360168,-72.35783386,4389,100
-36.61360168,-72.35783386,4389,100
-36.61360168,-72.35783386,4389,100
-36.61361312,-72.35781097,4299,100
-36.61361312,-72.35781097,4299,100
-36.61361312,-72.35781097,4299,100
-36.61361312,-72.35781097,4170,100
-36.61361312,-72.35781097,4170,100
-36.61361312,-72.35781097,4170,100
-36.61361312,-72.35781097,4170,100
-36.61361312,-72.35781097,4074,100
-36.61361312,-72.35781097,4074,100
-36.61361312,-72.35781097,4074,100
-36.61361312,-72.35781097,4074,100
-36.61361312,-72.35781097,4140,100
-36.61361312,-72.35781097,4140,100
-36.61361312,-72.35781097,4140,100
-36.61361312,-72.35781097,4077,100
-36.61361312,-72.35781097,4077,100
-36.61361312,-72.35781097,4077,100
-36.61361312,-72.35781097,4077,100
-36.61361312,-72.35781097,4064,100
-36.61361312,-72.35781097,4064,100
-36.61361312,-72.35781097,4064,100
-36.61361312,-72.35781097,4064,100
-36.61361312,-72.35781097,4038,100
-36.61361312,-72.35781097,4038,100
-36.61361312,-72.35781097,4038,100
-36.61361312,-72.35781097,4024,66
-36.61361312,-72.35781097,5316,100
-36.61361694,-72.35778045,5316,100
-36.61361694,-72.35778045,5316,100
-36.61361694,-72.35778045,5316,100
-36.61361694,-72.35778045,5316,100
-36.61361694,-72.35778045,5316,100
-36.61361694,-72.35778045,5316,100
-36.61361694,-72.35778045,5316,100
-36.61361694,-72.35778045,5316,100
-36.61361694,-72.35778045,5316,100
-36.61361694,-72.35778045,5460,100
-36.61361694,-72.35778045,5460,100
-36.61361694,-72.35778045,5460,100
-36.61361694,-72.35778045,5460,100
-36.61361694,-72.35778045,5508,100
-36.61361694,-72.35778045,5508,100
-36.61361694,-72.35778045,5552,100
-36.61361694,-72.35778045,5552,100
-36.61361694,-72.35778045,5552,100
-36.61361694,-72.35778045,5602,100
-36.61361694,-72.35778045,5602,100
-36.61361694,-72.35778045,5602,100
-36.61361694,-72.35778045,5655,100
-36.61361694,-72.35778045,5655,100
-36.61361694,-72.35778045,5655,100
-36.61363220,-72.35775756,5655,100
-36.61363220,-72.35775756,5704,100
-36.61363220,-72.35775756,5704,100
-36.61363220,-72.35775756,5704,100
-36.61363220,-72.35775756,5704,100
-36.61363220,-72.35775756,5754,100
-36.61363220,-72.35775756,5754,100
-36.61363220,-72.35775756,5754,100
-36.61363220,-72.35775756,5803,100
-36.61363220,-72.35775756,5803,100
-36.61363220,-72.35775756,5803,100
-36.61363220,-72.35775756,5803,100
-36.61363220,-72.35775756,5841,100
-36.61363220,-72.35775756,5841,100
-36.61363220,-72.35775756,5841,100
-36.61363220,-72.35775756,5841,100
-36.61363220,-72.35775756,5889,100
-36.61363220,-72.35775756,5889,100
-36.61363220,-72.35775756,5889,100
-36.61363220,-72.35775756,5926,100
-36.61363220,-72.35775756,5926,100
-36.61363220,-72.35775756,5926,100
-36.61363220,-72.35775756,5926,100
-36.61363220,-72.35775756,5965,100
-36.61363220,-72.35775756,5965,100
-36.61363220,-72.35775756,5965,100
-36.61363220,-72.35775756,5965,100
-36.61365509,-72.35774993,6024,100
-36.61365509,-72.35774993,6024,100
-36.61365509,-72.35774993,6024,100
-36.61365509,-72.35774993,5995,100
-36.61365509,-72.35774993,5995,100
-36.61365509,-72.35774993,5995,100
-36.61365509,-72.35774993,5995,100
-36.61365509,-72.35774993,6032,100
-36.61365509,-72.35774993,6032,100
-36.61365509,-72.35774993,6032,100
-36.61365509,-72.35774993,6032,100
-36.61365509,-72.35774993,6133,100
-36.61365509,-72.35774993,6133,100
-36.61365509,-72.35774993,6133,100
-36.61365509,-72.35774993,6100,100
-36.61365509,-72.35774993,6100,100
-36.61365509,-72.35774993,6100,100
-36.61365509,-72.35774993,6100,100
-36.61365509,-72.35774993,6053,100
-36.61365509,-72.35774993,6053,100
-36.61365509,-72.35774993,6053,100
-36.61365509,-72.35774993,6053,100
-36.61365509,-72.35774993,6036,100
-36.61365509,-72.35774993,6036,100
-36.61365509,-72.35774993,6036,100
-36.61365509,-72.35774993,5989,100
-36.61365509,-72.35774993,5989,100
-36.61368179,-72.35775756,5989,100
-36.61368179,-72.35775756,5989,100
-36.61368179,-72.35775756,5927,100
-36.61368179,-72.35775756,5927,100
-36.61368179,-72.35775756,5927,100
-36.61368179,-72.35775756,5927,100
-36.61368179,-72.35775756,5868,100
-36.61368179,-72.35775756,5868,100
-36.61368179,-72.35775756,5868,100
-36.61368179,-72.35775756,5849,100
-36.61368179,-72.35775756,5849,100
-36.61368179,-72.35775756,5849,100
-36.61368179,-72.35775756,5849,100
-36.61369323,-72.35775756,5761,100
-36.61369323,-72.35775756,5761,100
-36.61369323,-72.35775756,5761,100
-36.61369323,-72.35775756,5761,100
-36.61369323,-72.35775756,5691,100
-36.61369323,-72.35775756,5691,100
-36.61369323,-72.35775756,5691,100
-36.61369323,-72.35775756,5568,100
-36.61369323,-72.35775756,5568,100
-36.61369323,-72.35775756,5568,100
-36.61369323,-72.35775756,5568,100
-36.61369323,-72.35775756,5462,100
-36.61369323,-72.35775756,5462,100
-36.61370468,-72.35774993,5462,100
-36.61370468,-72.35774993,5462,100
-36.61370468,-72.35774993,5332,100
-36.61370468,-72.35774993,5332,100
-36.61370468,-72.35774993,5332,100
-36.61370468,-72.35774993,5210,100
-36.61370468,-72.35774993,5210,100
-36.61370468,-72.35774993,5210,100
-36.61370468,-72.35774993,5210,100
-36.61370468,-72.35774993,5066,100
-36.61370468,-72.35774993,5066,100
-36.61370468,-72.35774993,5066,100
-36.61370468,-72.35774993,5066,100
-36.61370468,-72.35774993,4932,100
-36.61371612,-72.35774230,4932,100
-36.61371612,-72.35774230,4932,100
-36.61371612,-72.35774230,4826,100
-36.61371612,-72.35774230,4826,100
-36.61371612,-72.35774230,4826,100
-36.61371612,-72.35774230,4826,100
-36.61371612,-72.35774230,4682,100
-36.61371612,-72.35774230,4682,100
-36.61371612,-72.35774230,4682,100
-36.61371612,-72.35774230,4682,100
-36.61371612,-72.35774230,4570,100
-36.61371612,-72.35774230,4418,100
-36.61371612,-72.35774230,4418,100
-36.61371612,-72.35774230,4418,100
-36.61371612,-72.35774230,4275,100
-36.61371612,-72.35774230,4275,100
-36.61371612,-72.35774230,4275,100
-36.61371612,-72.35774230,4127,100
-36.61371612,-72.35774230,4127,100
-36.61371612,-72.35774230,4127,100
-36.61371612,-72.35774230,4127,100
-36.61371612,-72.35774230,3975,83
-36.61371612,-72.35774230,3975,83
-36.61373901,-72.35773468,3975,83
-36.61373901,-72.35773468,3975,83
-36.61373901,-72.35773468,3820,66
-36.61373901,-72.35773468,3820,66
-36.61373901,-72.35773468,3820,66
-36.61373901,-72.35773468,3669,50
-36.61373901,-72.35773468,4512,100
-36.61373901,-72.35773468,4512,100
-36.61373901,-72.35773468,4512,100
-36.61373901,-72.35773468,4512,100
-36.61373901,-72.35773468,4512,100
-36.61373901,-72.35773468,4512,100
-36.61373901,-72.35773468,4512,100
-36.61373901,-72.35773468,4512,100
-36.61375045,-72.35772705,4512,100
-36.61375045,-72.35772705,4512,100
-36.61375045,-72.35772705,4512,100
-36.61375045,-72.35772705,4512,100
-36.61375045,-72.35772705,4512,100
-36.61375045,-72.35772705,4512,100
-36.61375045,-72.35772705,4512,100
-36.61375045,-72.35772705,4512,100
-36.61375045,-72.35772705,4512,100
-36.61375045,-72.35772705,4512,100
-36.61375045,-72.35772705,6097,100
-36.61375045,-72.35772705,6097,100
-36.61375045,-72.35772705,6097,100
-36.61376571,-72.35772705,6118,100
-36.61376571,-72.35772705,6118,100
-36.61376571,-72.35772705,6118,100
-36.61376571,-72.35772705,6118,100
-36.61376571,-72.35772705,6137,100
-36.61376571,-72.35772705,6137,100
-36.61376571,-72.35772705,6137,100
-36.61376571,-72.35772705,6137,100
-36.61376571,-72.35772705,6152,100
-36.61376571,-72.35772705,6152,100
-36.61376571,-72.35772705,6152,100
-36.61376571,-72.35772705,6167,100
-36.61376571,-72.35772705,6167,100
-36.61377716,-72.35771942,6167,100
-36.61377716,-72.35771942,6167,100
-36.61377716,-72.35771942,6184,100
-36.61377716,-72.35771942,6184,100
-36.61377716,-72.35771942,6184,100
-36.61377716,-72.35771942,6184,100
-36.61377716,-72.35771942,6201,100
-36.61377716,-72.35771942,6201,100
-36.61377716,-72.35771942,6201,100
-36.61377716,-72.35771942,6189,100
-36.61377716,-72.35771942,6189,100
-36.61377716,-72.35771942,6189,100
-36.61377716,-72.35771942,6189,100
-36.61377716,-72.35771942,6177,100
-36.61377716,-72.35771942,6177,100
-36.61377716,-72.35771942,6177,100
-36.61377716,-72.35771942,6177,100
-36.61377716,-72.35771942,6162,100
-36.61377716,-72.35771942,6162,100
-36.61377716,-72.35771942,6162,100
-36.61377716,-72.35771942,6157,100
-36.61377716,-72.35771942,6157,100
-36.61377716,-72.35771942,6157,100
-36.61377716,-72.35771942,6157,100
-36.61377716,-72.35771942,6157,100
-36.61377716,-72.35771942,6157,100
-36.61377716,-72.35771942,6157,100
-36.61379241,-72.35770416,6157,100
-36.61379241,-72.35770416,6149,100
-36.61379241,-72.35770416,6149,100
-36.61379241,-72.35770416,6149,100
-36.61379241,-72.35770416,6144,100
-36.61379241,-72.35770416,6144,100
-36.61379241,-72.35770416,6144,100
-36.61379241,-72.35770416,6144,100
-36.61379241,-72.35770416,6145,100
-36.61379241,-72.35770416,6145,100
-36.61379241,-72.35770416,6145,100
-36.61379241,-72.35770416,6145,100
-36.61379241,-72.35770416,6163,100
-36.61379241,-72.35770416,6163,100
-36.61379241,-72.35770416,6163,100
-36.61379241,-72.35770416,6166,100
-36.61379241,-72.35770416,6166,100
-36.61379241,-72.35770416,6166,100
-36.61379241,-72.35770416,6166,100
-36.61379241,-72.35770416,6174,100
-36.61379241,-72.35770416,6174,100
-36.61379241,-72.35770416,6174,100
-36.61379241,-72.35770416,6174,100
-36.61379241,-72.35770416,6188,100
-36.61379241,-72.35770416,6188,100
-36.61379241,-72.35770416,6188,100
-36.61379241,-72.35770416,6205,100
-36.61379241,-72.35770416,6205,100
-36.61379241,-72.35768127,6205,100
-36.61379241,-72.35768127,6205,100
-36.61379241,-72.35768127,6225,100
-36.61379241,-72.35768127,6225,100
-36.61379241,-72.35768127,6225,100
-36.61379241,-72.35768127,6225,100
-36.61379241,-72.35768127,6228,100
-36.61379241,-72.35768127,6236,100
-36.61379241,-72.35768127,6236,100
-36.61379241,-72.35768127,6236,100
-36.61379241,-72.35768127,6241,100
-36.61379241,-72.35768127,6241,100
-36.61379241,-72.35768127,6241,100
-36.61379241,-72.35768127,6241,100
-36.61379241,-72.35768127,6246,100
-36.61379241,-72.35768127,6246,100
-36.61379241,-72.35768127,6246,100
-36.61379241,-72.35768127,6246,100
-36.61379241,-72.35768127,6247,100
-36.61379241,-72.35768127,6247,100
-36.61379241,-72.35768127,6247,100
-36.61379241,-72.35768127,6251,100
-36.61379241,-72.35768127,6251,100
-36.61380386,-72.35765838,6251,100
-36.61380386,-72.35765838,6251,100
-36.61380386,-72.35765838,6273,100
-36.61380386,-72.35765838,6273,100
-36.61380386,-72.35765838,6273,100
-36.61380386,-72.35765838,6273,100
-36.61380386,-72.35765838,6294,100
-36.61380386,-72.35765838,6294,100
-36.61380386,-72.35765838,6294,100
-36.61380386,-72.35765838,6313,100
-36.61380386,-72.35765838,6313,100
-36.61380386,-72.35765838,6313,100
-36.61380386,-72.35765838,6313,100
-36.61381530,-72.35765075,6322,100
-36.61381530,-72.35765075,6322,100
-36.61381530,-72.35765075,6322,100
-36.61381530,-72.35765075,6322,100
-36.61381530,-72.35765075,6329,100
-36.61381530,-72.35765075,6329,100
-36.61381530,-72.35765075,6329,100
-36.61381530,-72.35765075,6344,100
-36.61381530,-72.35765075,6344,100
-36.61381530,-72.35765075,6344,100
-36.61381530,-72.35765075,6344,100
-36.61381530,-72.35765075,6350,100
-36.61381530,-72.35765075,6350,100
-36.61382293,-72.35765838,6350,100
-36.61382293,-72.35765838,6350,100
-36.61382293,-72.35765838,6350,100
-36.61382293,-72.35765838,6350,100
-36.61382293,-72.35765838,6350,100
-36.61382293,-72.35765838,6342,100
-36.61382293,-72.35765838,6342,100
-36.61382293,-72.35765838,6342,100
-36.61382293,-72.35765838,6342,100
-36.61382293,-72.35765838,6341,100
-36.61382293,-72.35765838,6341,100
-36.61382293,-72.35765838,6341,100
-36.61382293,-72.35765838,6341,100
-36.61382293,-72.35765838,6334,100
-36.61383438,-72.35766601,6334,100
-36.61384963,-72.35766601,6326,100
-36.61384963,-72.35766601,6326,100
-36.61384963,-72.35766601,6326,100
-36.61384963,-72.35766601,6326,100
-36.61384963,-72.35766601,6310,100
-36.61384963,-72.35766601,6310,100
-36.61384963,-72.35766601,6310,100
-36.61384963,-72.35766601,6303,100
